dataset,it,size,implementation,pearson,cut,ymin,lower,middle,upper,ymax
3k,1,2700,R,0.6371359363964709,31,1.6231138655342647e-10,0.27011127616003405,1.8354852005575075,1.9224260179773613,1.9999999998708087
3k,1,2700,R,0.6371359363964709,32,2.2379148534312776e-9,0.29968052811150403,1.8377580655384806,1.9220470667919054,1.9999999979873806
3k,1,2700,R,0.6371359363964709,33,1.345041855671525e-10,0.34749376364911444,1.8402944592952262,1.9242772448503476,1.9999999642437534
3k,1,2700,R,0.6371359363964709,34,1.5254831842170802e-9,0.3810820632390888,1.8453260231837318,1.9253388284078685,1.9999999979593377
3k,1,2700,R,0.6371359363964709,35,1.2854384223714987e-11,0.4157581290246126,1.849980533769657,1.9271700954903213,1.999999992903641
3k,1,2700,R,0.6371359363964709,36,5.054179297303563e-10,0.43827181861333475,1.8536375401295733,1.929058969645963,1.9999999967597781
3k,1,2700,R,0.6371359363964709,37,0.0,0.47324004054801405,1.8583630303398577,1.931545166477843,1.9999999921372669
3k,1,2700,R,0.6371359363964709,38,1.5940448960805043e-9,0.49487774853062994,1.8612818261268518,1.9322159201462124,1.9999999929064451
3k,1,2700,R,0.6371359363964709,39,5.645439671297936e-11,0.5528698737058927,1.8667234497172913,1.9342916348314554,1.999999909604242
3k,1,2700,R,0.6371359363964709,40,1.6639478159773065,1.74149846641565,1.869943693679218,1.9344018284382916,1.9999999999925346
3k,1,2700,R,0.6371359363964709,41,1.6548027071237763,1.7636688311484885,1.8739597233776575,1.9356625817783992,1.9999977238330475
3k,1,2700,R,0.6371359363964709,42,1.657925083490026,1.7818997660998288,1.8780578880654861,1.936718124259476,1.9999937954921485
3k,1,2700,R,0.6371359363964709,43,1.6508850112161744,1.7943369808073408,1.8816695018526293,1.936840601933974,1.9999999352888
3k,1,2700,R,0.6371359363964709,44,1.6635209605906716,1.8085299185688528,1.8864782326046876,1.9360824234409955,1.9999994393169653
3k,1,2700,R,0.6371359363964709,45,1.6770307374299591,1.8182392093531274,1.8892005699218775,1.936078529517065,1.9999999500784273
3k,1,2700,R,0.6371359363964709,46,1.6682600793588804,1.8278339245064295,1.892627539663816,1.9355473951753543,1.999996497296846
3k,1,2700,R,0.6371359363964709,47,1.6885631639284386,1.835592739497752,1.8938088048668376,1.933923181556554,1.999999317401647
3k,1,2700,R,0.6371359363964709,48,1.7125897679209072,1.8439446074730235,1.8938149292835196,1.9316487335485997,1.999991317149505
3k,1,2700,R,0.6371359363964709,49,1.7295096034666892,1.8486803279644681,1.893022959344961,1.9281291733793564,1.999971957460295
3k,1,2700,R,0.6371359363964709,50,1.7514977875058977,1.8511725123668241,1.8859760614634387,1.9176983011675723,1.9998672708046334
3k,1,2700,jl,0.6708209485746642,1,0.0,0.00013471548859878002,0.0007604225411120824,0.0027886322633103866,0.006769435031950821
3k,1,2700,jl,0.6708209485746642,2,3.2529534621517087e-14,0.00035458904877772035,0.0017753070558954587,0.006116572096640627,0.014757566086477159
3k,1,2700,jl,0.6708209485746642,3,1.254552017826427e-13,0.00050759948235235,0.0024928045927374853,0.008677046253773746,0.02093107138071837
3k,1,2700,jl,0.6708209485746642,4,1.9933610317934836e-11,0.0006814356833402258,0.003165664812543212,0.010619658867954795,0.025524009613192566
3k,1,2700,jl,0.6708209485746642,5,3.006261906079999e-12,0.0008514545840327958,0.003798060245688961,0.012348276781845358,0.029592613918308253
3k,1,2700,jl,0.6708209485746642,6,1.905697821769081e-12,0.0009819510187237812,0.004395377670842415,0.013810651398270757,0.033052798883236645
3k,1,2700,jl,0.6708209485746642,7,5.373479439185758e-13,0.0011537002515351613,0.0049597544515125325,0.015432247613242134,0.036847654383231565
3k,1,2700,jl,0.6708209485746642,8,9.559020242022598e-14,0.0013068205044233228,0.005599665132727916,0.0172428722578859,0.0411460818400865
3k,1,2700,jl,0.6708209485746642,9,2.665867526729926e-12,0.001518418824516199,0.006551950417637342,0.019424504970281004,0.04628189053097986
3k,1,2700,jl,0.6708209485746642,10,1.1898260154907803e-12,0.0016978787001759033,0.0071370233890625245,0.021243503451185364,0.05054619377652103
3k,1,2700,jl,0.6708209485746642,11,4.4420023215252513e-13,0.0018908725990615105,0.008098103240694043,0.024323742994293962,0.057972132533098075
3k,1,2700,jl,0.6708209485746642,12,2.0798918143327683e-12,0.002031940614156569,0.008892657514913527,0.02705342035408853,0.06457368889653325
3k,1,2700,jl,0.6708209485746642,13,8.450795618841767e-12,0.002447654272918376,0.010536465111236293,0.03270536988046313,0.07808294113054337
3k,1,2700,jl,0.6708209485746642,14,2.812083899073059e-12,0.0027760828760370337,0.01210681772303801,0.03878910688229087,0.09276489371678165
3k,1,2700,jl,0.6708209485746642,15,3.1907809727727e-13,0.003229782125548697,0.013796303162534329,0.04602568722337219,0.11021160660349638
3k,1,2700,jl,0.6708209485746642,16,7.044365091246618e-12,0.0034452744508832733,0.01561426329617499,0.05507093672288513,0.13250735132910696
3k,1,2700,jl,0.6708209485746642,17,5.7922444618441205e-11,0.004086029820503767,0.018803135105304514,0.06794633392935234,0.1636847453535487
3k,1,2700,jl,0.6708209485746642,18,9.743206241807911e-12,0.004594259381857979,0.022171905492468613,0.08256517697070376,0.19951586407467614
3k,1,2700,jl,0.6708209485746642,19,7.471800955727304e-14,0.005310749326912445,0.027177393459924204,0.09612491862243691,0.23231724706281232
3k,1,2700,jl,0.6708209485746642,20,1.966760088123465e-12,0.00604048092363485,0.03280910917218027,0.11344876677148519,0.274392601776132
3k,1,2700,jl,0.6708209485746642,21,1.3788636898937057e-11,0.007194139728161852,0.042395587641991694,0.13185153461685029,0.3188205837836463
3k,1,2700,jl,0.6708209485746642,22,2.1158630403306233e-12,0.008209434253846681,0.053742352231299195,0.15130234501461837,0.3659323305132741
3k,1,2700,jl,0.6708209485746642,23,4.870548409030562e-13,0.009281534457717955,0.06550703579054273,0.17543655626880106,0.42463913451653934
3k,1,2700,jl,0.6708209485746642,24,3.6042691053950193e-10,0.011532725999276572,0.07985665638099237,0.20612917539899744,0.49801395739587284
3k,1,2700,jl,0.6708209485746642,25,7.263361023746029e-10,0.014324263740331133,0.09339371288040277,0.3600629893536442,0.8786653272786489
3k,1,2700,jl,0.6708209485746642,26,2.599670478886651e-10,0.017115482366043655,0.10444604818228231,0.45856430894527933,1.1206813160761222
3k,1,2700,jl,0.6708209485746642,27,3.2389535498111854e-11,0.019354071305925702,0.11581312561562018,0.545389173949127,1.3296976618357665
3k,1,2700,jl,0.6708209485746642,28,6.447581357704735e-10,0.02700835805215618,0.1347770632632962,0.6337759193198517,1.3274641886651783
3k,1,2700,jl,0.6708209485746642,29,2.0215162876979775e-11,0.03343236670225452,0.14817522945554318,0.7062611832515078,1.3446780918126136
3k,1,2700,jl,0.6708209485746642,30,2.38310371436512e-10,0.04835227885829729,0.17043054631323218,0.7882888631476737,1.3439056743870115
3k,1,2700,jl,0.6708209485746642,31,1.3322676295501878e-14,0.06355721244341894,0.20433023939982253,0.8381094161498763,1.3506039473461393
3k,1,2700,jl,0.6708209485746642,32,9.112621768281315e-11,0.0733443302824196,0.28663948549209606,0.8649662099658526,1.3421103927742433
3k,1,2700,jl,0.6708209485746642,33,2.8662516804445204e-11,0.08377684963523735,0.4064711061821712,0.8916001112795124,1.3494128142552868
3k,1,2700,jl,0.6708209485746642,34,4.670153153085721e-12,0.0992092345413319,0.4783045615558441,0.9164015165703392,1.3561606843354879
3k,1,2700,jl,0.6708209485746642,35,7.66071650559752e-11,0.11064358667351026,0.542089452040482,0.9312889653537448,1.3592932877604766
3k,1,2700,jl,0.6708209485746642,36,8.502309967184374e-12,0.13061864996277173,0.6071132426458978,0.9480806178132258,1.347967441335923
3k,1,2700,jl,0.6708209485746642,37,2.97118996073209e-11,0.1531462468587641,0.7020280628493274,0.960394411599923,1.3569605456160043
3k,1,2700,jl,0.6708209485746642,38,1.5558665467096944e-11,0.18663058331053473,0.7587738609765114,0.973206485526173,1.3587433987325683
3k,1,2700,jl,0.6708209485746642,39,1.0462706256930687e-9,0.30753896302546746,0.7984440004895085,0.9828514557638705,1.3550857245994494
3k,1,2700,jl,0.6708209485746642,40,9.015840296555666e-10,0.39428428041824337,0.8238388043409736,0.9908561912206643,1.350541582035702
3k,1,2700,jl,0.6708209485746642,41,1.80600601140668e-9,0.4635548352075607,0.8429524196657496,0.9961722904838369,1.3450326534906143
3k,1,2700,jl,0.6708209485746642,42,1.2707637053743781e-8,0.5213570846284523,0.8556199061650085,1.0013837349630597,1.3553054828612348
3k,1,2700,jl,0.6708209485746642,43,4.054767632766243e-11,0.5859087461592773,0.8668879123181417,1.0035085330594031,1.354923594368377
3k,1,2700,jl,0.6708209485746642,44,0.16117476427267108,0.6697795975823266,0.8762289571602611,1.0088504731338568,1.3573134362042212
3k,1,2700,jl,0.6708209485746642,45,0.2527056691653753,0.7053724453075376,0.8762312841205382,1.0071731618596584,1.353784443879786
3k,1,2700,jl,0.6708209485746642,46,0.3119485642101262,0.7281919995026197,0.8796307907922877,1.0057762538833988,1.351243961161362
3k,1,2700,jl,0.6708209485746642,47,0.3542625144568784,0.742375878617747,0.8778661045065435,1.0011233205520877,1.3624348361432357
3k,1,2700,jl,0.6708209485746642,48,0.3745006091722243,0.7442398420568727,0.8689006521102332,0.9907818240285029,1.3602025117086216
3k,1,2700,jl,0.6708209485746642,49,0.38913512895035873,0.7348440124387187,0.8462508788732394,0.9654659592783191,1.3113762347704283
3k,1,2700,jl,0.6708209485746642,50,0.39537571488758105,0.7005770436889549,0.7946924672051713,0.9040495312407366,1.2092444699898839
3k,1,2700,jl32,0.721122278109204,1,0.0,0.0001160648594960012,0.000722635973299468,0.0030155950159981293,0.007364714571516662
3k,1,2700,jl32,0.721122278109204,2,9.769962616701378e-15,0.0001924836889539705,0.0010111268317161137,0.0046916577283766525,0.011435584265006571
3k,1,2700,jl32,0.721122278109204,3,2.7755575615628914e-15,0.00023034365586327432,0.001115450529175832,0.00486303211059802,0.011811877550247596
3k,1,2700,jl32,0.721122278109204,4,9.64561763794336e-13,0.00027567392386618206,0.0013026301383586292,0.004790509565974932,0.011562036203593307
3k,1,2700,jl32,0.721122278109204,5,1.5543122344752192e-15,0.00031077248275401814,0.0014597303667059913,0.004951149533927612,0.011909214786912203
3k,1,2700,jl32,0.721122278109204,6,2.4225066397320916e-13,0.0003529399325493676,0.0016383814891429704,0.005212767099193938,0.012501348184552175
3k,1,2700,jl32,0.721122278109204,7,1.819766559663094e-12,0.00040896469453155504,0.0018076359514512808,0.005677965788376871,0.013578056300702523
3k,1,2700,jl32,0.721122278109204,8,2.7211566333562587e-12,0.0004503467191542265,0.002008677964185579,0.0061864379440697,0.014790190781388102
3k,1,2700,jl32,0.721122278109204,9,1.1746159600534156e-13,0.0005194439724928168,0.0023023914844778615,0.006949361860107528,0.01659243481648054
3k,1,2700,jl32,0.721122278109204,10,8.746559032601908e-12,0.000588687787528519,0.0025502342959295987,0.007738449255832558,0.0184606241313503
3k,1,2700,jl32,0.721122278109204,11,8.992806499463768e-15,0.0006545641381608958,0.0029146607284222803,0.008953203691353329,0.021384909508629257
3k,1,2700,jl32,0.721122278109204,12,9.149347945935915e-13,0.0007135377184281921,0.003164123502568339,0.009923001502090578,0.023731888929131473
3k,1,2700,jl32,0.721122278109204,13,1.6631140908884845e-13,0.0008600677290622194,0.003746682190367001,0.012332454807784776,0.02953984756078809
3k,1,2700,jl32,0.721122278109204,14,1.9272361484468092e-12,0.0009699325412100279,0.004367196542764407,0.015771892666471832,0.0378413465122176
3k,1,2700,jl32,0.721122278109204,15,1.8553492076023304e-11,0.0011142211448373907,0.0050189972933851745,0.022512526574458236,0.05458732255009702
3k,1,2700,jl32,0.721122278109204,16,2.0095036745715333e-14,0.0012567826659786174,0.005847955054004261,0.8392725046359475,1.9999999974056004
3k,1,2700,jl32,0.721122278109204,17,1.954991724062438e-12,0.0014906693546150596,0.007028252654243117,0.8935708074944659,1.9999999968965139
3k,1,2700,jl32,0.721122278109204,18,7.405187574249794e-14,0.001784936391047931,0.008538287816854284,0.9193041103972261,1.9999999980967798
3k,1,2700,jl32,0.721122278109204,19,6.053268997163741e-12,0.0020796374141551777,0.010383309364734528,0.9368789358232589,1.9999999998425468
3k,1,2700,jl32,0.721122278109204,20,1.7173151789506846e-11,0.0024343706010261368,0.012518569352317765,0.9504213024756061,1.9999999836756035
3k,1,2700,jl32,0.721122278109204,21,1.3673950860493278e-11,0.0029779489561636563,0.016787620781920642,0.9647276721555722,1.9999999980493692
3k,1,2700,jl32,0.721122278109204,22,7.245004596256877e-11,0.0034507755672095186,0.04925474871360391,0.9810911095858199,1.9999999995754103
3k,1,2700,jl32,0.721122278109204,23,3.885780586188048e-15,0.003938187147023875,0.8193819993778712,0.9959376350428668,1.9999999996575792
3k,1,2700,jl32,0.721122278109204,24,2.0763724073447065e-11,0.005005720847325312,0.8592719255461131,1.011941446503072,1.9999999986983776
3k,1,2700,jl32,0.721122278109204,25,1.5792034346873152e-11,0.006306849771782863,0.8798072379874766,1.0373424125631885,1.999999999983113
3k,1,2700,jl32,0.721122278109204,26,2.35015340521727e-11,0.007319984581419137,0.8940178174442719,1.0691098487261195,1.9999999999813278
3k,1,2700,jl32,0.721122278109204,27,1.8838897108963693e-10,0.008319949435714458,0.9030412045791932,1.1392742967009621,1.9999999974820164
3k,1,2700,jl32,0.721122278109204,28,1.227622448141119e-10,0.011417390164186747,0.922030718099518,1.9368489551946406,1.9999999999603768
3k,1,2700,jl32,0.721122278109204,29,7.797906764750451e-11,0.013406798183286162,0.9321722112591416,1.9527921170970244,1.9999999999739928
3k,1,2700,jl32,0.721122278109204,30,5.824896120998346e-12,0.02028222735845897,0.9522341810669827,1.9656258615237605,1.9999999999996723
3k,1,2700,jl32,0.721122278109204,31,7.690847958485847e-12,0.7622558472510104,0.969691507109758,1.9723895815937922,1.9999999999398437
3k,1,2700,jl32,0.721122278109204,32,1.6009416015094757e-13,0.8007109593308059,0.9849882888981101,1.9761229589244715,1.9999999999552838
3k,1,2700,jl32,0.721122278109204,33,2.9043434324194095e-13,0.8172585740615227,1.0041256526056068,1.9791282564451844,2.0
3k,1,2700,jl32,0.721122278109204,34,2.930988785010413e-14,0.8376505529265659,1.0310900653949355,1.9811967657741107,1.9999999994125168
3k,1,2700,jl32,0.721122278109204,35,5.053590879100511e-11,0.8491878822311303,1.0651839863703036,1.9829765790508245,1.9999999999912803
3k,1,2700,jl32,0.721122278109204,36,2.888922434607366e-11,0.8622101232924565,1.1935929882846983,1.9848528527745943,1.9999999998066773
3k,1,2700,jl32,0.721122278109204,37,4.892752869523065e-13,0.8804599413908665,1.9419992780083928,1.9860689706175292,1.9999999999120932
3k,1,2700,jl32,0.721122278109204,38,3.931321934658172e-11,0.8969412217469752,1.953832279564491,1.987038835635237,1.999999999962456
3k,1,2700,jl32,0.721122278109204,39,3.3166724922040203e-10,0.9186457475768327,1.9611807567424941,1.9878662929222992,1.9999999999917555
3k,1,2700,jl32,0.721122278109204,40,2.1987078824281525e-11,0.9476520175358212,1.9663195125921216,1.9889650129241963,1.9999999999943157
3k,1,2700,jl32,0.721122278109204,41,3.3178682024015416e-11,0.9906326930786957,1.9701640360247399,1.9894751363291667,1.9999999999984048
3k,1,2700,jl32,0.721122278109204,42,3.683742200166762e-11,1.033877433167466,1.9729331654057551,1.9903025225999984,1.9999999997333475
3k,1,2700,jl32,0.721122278109204,43,8.333891354794787e-10,1.1678002960485698,1.9756194537212055,1.9910753394770218,1.9999999999998754
3k,1,2700,jl32,0.721122278109204,44,1.90076142758486,1.9440025508625898,1.9780466106916548,1.991890963637061,1.9999999999850773
3k,1,2700,jl32,0.721122278109204,45,1.8967554484484745,1.9539018384153262,1.9797223662152226,1.992473916979036,1.999999999222854
3k,1,2700,jl32,0.721122278109204,46,1.9105320125058918,1.9600302545532706,1.9810603620039942,1.9930571171067193,1.9999999999990163
3k,1,2700,jl32,0.721122278109204,47,1.9239141712743364,1.9658317500559126,1.9830690923504766,1.9937886040500943,1.999999999923829
3k,1,2700,jl32,0.721122278109204,48,1.9330332485010846,1.9699957089743487,1.9850452626101767,1.994666241339912,1.9999999999914642
3k,1,2700,jl32,0.721122278109204,49,1.9421134453802478,1.9742423280029118,1.9871060048893119,1.9956643904453166,1.9999999999826277
3k,1,2700,jl32,0.721122278109204,50,1.9547714427497687,1.9802549611984699,1.9907058978870125,1.9972482789180215,1.9999999999852558
l5_all,1,160601,py,0.4271384025082509,1,0.0,0.00019685652126238962,0.0013276807286234371,0.006193636930387492,0.015188563748870565
l5_all,1,160601,py,0.4271384025082509,2,5.10702591327572e-14,0.0006900379534170442,0.003525117031745739,0.013578692432580364,0.03291167135518658
l5_all,1,160601,py,0.4271384025082509,3,6.661338147750939e-16,0.0015505120973417497,0.00680867108615546,0.019562678287608992,0.04658033388286753
l5_all,1,160601,py,0.4271384025082509,4,4.3298697960381105e-15,0.004762892595735868,0.01668799798110404,0.050941744900541985,0.12020752311893423
l5_all,1,160601,py,0.4271384025082509,5,2.794875442191369e-12,0.014779244864829039,0.061625232912071615,0.29370442273243746,0.7120818761830617
l5_all,1,160601,py,0.4271384025082509,6,1.9606538614880265e-13,0.023211015367698984,0.11729914823521143,0.34292201956926804,0.8224733471500174
l5_all,1,160601,py,0.4271384025082509,7,1.1446399383885364e-13,0.02538835320915367,0.13146816677970258,0.35594563170075766,0.8517809218450505
l5_all,1,160601,py,0.4271384025082509,8,1.1579626146840383e-13,0.027611898464611206,0.14656269934368177,0.38519767637774716,0.9215710017798028
l5_all,1,160601,py,0.4271384025082509,9,4.551914400963142e-15,0.03474409653099228,0.17061453035612878,0.45510552334367194,1.0856308105292016
l5_all,1,160601,py,0.4271384025082509,10,3.552713678800501e-15,0.049904209923553516,0.2081852518030996,0.5544531503227021,1.3112711009543347
l5_all,1,160601,py,0.4271384025082509,11,1.0547118733938987e-14,0.06655331281213767,0.2634461754046076,0.7008283719746262,1.652234739290505
l5_all,1,160601,py,0.4271384025082509,12,5.003775171985581e-13,0.08754645623892415,0.3573441199899563,0.8464436904419078,1.9847894538622382
l5_all,1,160601,py,0.4271384025082509,13,1.2945200467129325e-13,0.10918240615753455,0.4555622121149969,0.9631036854677552,1.9999999999999525
l5_all,1,160601,py,0.4271384025082509,14,1.9984014443252818e-15,0.12911629081421647,0.5106532041335172,1.0144687263553045,1.9999999999992477
l5_all,1,160601,py,0.4271384025082509,15,3.28037597085995e-12,0.14869288138546133,0.5401573084223302,1.0447510854173503,1.9999999999954006
l5_all,1,160601,py,0.4271384025082509,16,1.765254609153999e-13,0.17097826075734548,0.5595830906078793,1.0986753416365334,1.9999999999993618
l5_all,1,160601,py,0.4271384025082509,17,2.0573542869328776e-12,0.1907327906803775,0.5724291438859537,1.1585217342074565,1.999999999995962
l5_all,1,160601,py,0.4271384025082509,18,2.216560268664125e-12,0.2129510482794658,0.584330568590318,1.204321367503801,1.9999999998916578
l5_all,1,160601,py,0.4271384025082509,19,1.354472090042691e-11,0.22891501200664727,0.5905122395147122,1.2505703731098994,1.9999999999716929
l5_all,1,160601,py,0.4271384025082509,20,9.609757434247967e-12,0.24260730540104203,0.595995803397446,1.3051679895503656,1.9999999999823777
l5_all,1,160601,py,0.4271384025082509,21,1.9470092205153833e-11,0.24841482289036043,0.596029858494022,1.3576256006677012,1.9999999999993836
l5_all,1,160601,py,0.4271384025082509,22,4.718447854656915e-14,0.24483866921676406,0.592040713942744,1.4013614792171931,1.9999999999925087
l5_all,1,160601,py,0.4271384025082509,23,7.66053886991358e-15,0.23665219602059714,0.5838872409050442,1.432943219596839,1.9999999999711426
l5_all,1,160601,py,0.4271384025082509,24,3.2511771053123084e-12,0.22027970148775836,0.5679443301669589,1.437088978092912,1.9999999999833267
l5_all,1,160601,py,0.4271384025082509,25,1.892930256985892e-12,0.2009492045108558,0.5476741053395183,1.4201268751071763,1.9999999999262024
l5_all,1,160601,py,0.4271384025082509,26,1.1553558110222184e-10,0.18587636186564305,0.5243491842857897,1.3912125222576535,2.0
l5_all,1,160601,py,0.4271384025082509,27,3.530509218307998e-13,0.17364772126593608,0.5005117690827062,1.3703409123638823,1.999999999967902
l5_all,1,160601,py,0.4271384025082509,28,7.438494264988549e-14,0.16613377518689038,0.48217156486593904,1.3713740160209111,1.999999999764328
l5_all,1,160601,py,0.4271384025082509,29,6.166878119273633e-11,0.16317840642936549,0.47150059969556873,1.3845090659831154,1.9999999999946922
l5_all,1,160601,py,0.4271384025082509,30,9.620626517659048e-11,0.16255296309181402,0.47205884108587864,1.405817183404562,1.999999999998034
l5_all,1,160601,py,0.4271384025082509,31,6.639133687258436e-14,0.16712380828495949,0.48684490913588746,1.4207346380733146,1.9999999999996447
l5_all,1,160601,py,0.4271384025082509,32,9.782175069972254e-13,0.17373759335197572,0.5172000395174063,1.4244227102888933,1.9999999999998885
l5_all,1,160601,py,0.4271384025082509,33,2.3386848013728923e-12,0.18255698628049177,0.572167992661636,1.4331237699542658,1.9999999999996008
l5_all,1,160601,py,0.4271384025082509,34,1.9291124253584258e-11,0.1918021877885894,0.6382924237550401,1.4267982751446986,1.9999999997461484
l5_all,1,160601,py,0.4271384025082509,35,2.6601054692321213e-11,0.20266920070360098,0.7016014097320022,1.428164876894543,1.9999999999852047
l5_all,1,160601,py,0.4271384025082509,36,1.1115319775711896e-10,0.21736584226338995,0.7477810878061661,1.4254310483089168,1.9999999999970637
l5_all,1,160601,py,0.4271384025082509,37,5.019340498790825e-11,0.23661027961398837,0.7861735933337304,1.4274811165165124,1.9999999999649503
l5_all,1,160601,py,0.4271384025082509,38,3.1863067739834605e-10,0.25975871443419885,0.8192783366560594,1.4280489692744425,1.9999999999948268
l5_all,1,160601,py,0.4271384025082509,39,1.1073140182560337e-9,0.2840707751059013,0.8487424404970989,1.4295791731514846,1.9999999999999871
l5_all,1,160601,py,0.4271384025082509,40,5.280997861234482e-11,0.30809534389674803,0.8750286917893861,1.4271425292971704,1.9999999941294635
l5_all,1,160601,py,0.4271384025082509,41,1.2071583732620184e-9,0.327836292082357,0.894552052777402,1.4226747199475842,1.9999999999812839
l5_all,1,160601,py,0.4271384025082509,42,2.138927479578001e-9,0.34636441311920696,0.9090357367771759,1.414594799804101,1.9999999828257113
l5_all,1,160601,py,0.4271384025082509,43,3.4558903405645935e-8,0.3649330409099283,0.919541204724259,1.4037980682115627,1.9999999999992553
l5_all,1,160601,py,0.4271384025082509,44,7.556958836474337e-9,0.3805286442004709,0.931077702739934,1.3896455079357317,1.9999999572074474
l5_all,1,160601,py,0.4271384025082509,45,2.1981930053982524e-8,0.39466163251436964,0.947410256609496,1.3749261189909028,1.9999999102389097
l5_all,1,160601,py,0.4271384025082509,46,6.933639673523118e-8,0.4157782846810716,0.9779190860118101,1.362826222106301,1.9999999974254314
l5_all,1,160601,py,0.4271384025082509,47,5.120757670118437e-7,0.4517896134684156,1.024774302690711,1.3555852719089998,1.9999999853836359
l5_all,1,160601,py,0.4271384025082509,48,1.4756334820731354e-7,0.5178795970727137,1.0903190383362245,1.3527002727603055,1.9999999965590323
l5_all,1,160601,py,0.4271384025082509,49,4.257605656921015e-8,0.7732297440829348,1.1551573303321274,1.3499588573053087,1.9999999999818592
l5_all,1,160601,py,0.4271384025082509,50,0.5628066280159101,1.0392789122951709,1.2137088088516175,1.3569379370927754,1.8334220761776037
l5_all,1,160601,R,0.6732893292552914,1,0.0,0.00023777130813407155,0.0013620019917112147,0.004831268108108189,0.011721500192046097
l5_all,1,160601,R,0.6732893292552914,2,1.5654144647214707e-14,0.0008935568682463257,0.004362336322518701,0.014517775248795606,0.034953610960523074
l5_all,1,160601,R,0.6732893292552914,3,0.0,0.0018777157955560397,0.008645913005990158,0.03203476764743865,0.07726849217104426
l5_all,1,160601,R,0.6732893292552914,4,7.882583474838611e-15,0.0072919577963710125,0.0321732013694363,0.09697619614326958,0.23149579302966417
l5_all,1,160601,R,0.6732893292552914,5,1.965094753586527e-13,0.02857444684401078,0.08978863909312668,0.19921009545298546,0.45515293709603766
l5_all,1,160601,R,0.6732893292552914,6,6.674039099152651e-11,0.04855429996050992,0.13430167879092508,0.3071450530192653,0.695029619837157
l5_all,1,160601,R,0.6732893292552914,7,1.1427525592466736e-12,0.06301494314625994,0.1836640933062607,0.4035525928952101,0.9143500574071842
l5_all,1,160601,R,0.6732893292552914,8,2.9618529850949926e-12,0.07579135685166136,0.24165608447398618,0.5017329817545195,1.1406334218833614
l5_all,1,160601,R,0.6732893292552914,9,2.2537527399890678e-12,0.09322905699303852,0.2996657787867719,0.6097963999112948,1.384647342302246
l5_all,1,160601,R,0.6732893292552914,10,9.619305352259744e-12,0.11947959662430052,0.35633649037932524,0.7085968657106341,1.5922579340204268
l5_all,1,160601,R,0.6732893292552914,11,7.6199047072123e-12,0.1586907575017535,0.4027267081340104,0.7726487395418143,1.6935690344500607
l5_all,1,160601,R,0.6732893292552914,12,2.2215562722749382e-13,0.19455242669440168,0.43034831264598794,0.8293290675332864,1.7814244425153278
l5_all,1,160601,R,0.6732893292552914,13,2.1804780203638074e-13,0.22238473173462273,0.4530904430308668,0.8851841475305081,1.8793826458628842
l5_all,1,160601,R,0.6732893292552914,14,5.6560978123343375e-11,0.2408904153456821,0.4778183584312308,0.9377195263028701,1.9829625045831962
l5_all,1,160601,R,0.6732893292552914,15,1.0469403122215226e-13,0.25097178250878155,0.501707747279375,0.9814555443065558,1.9999999999366267
l5_all,1,160601,R,0.6732893292552914,16,9.35784782996052e-12,0.2590263486201359,0.5277847359081214,1.0360290199752658,1.9999999999391616
l5_all,1,160601,R,0.6732893292552914,17,6.860179091461305e-12,0.2671767450130528,0.5613476012140687,1.1007312734420114,1.9999999999959848
l5_all,1,160601,R,0.6732893292552914,18,2.4924506902834764e-13,0.27870012789807397,0.5956964474121429,1.1683666108219768,1.9999999999836877
l5_all,1,160601,R,0.6732893292552914,19,4.382161300497955e-12,0.292353061795415,0.6321391949606106,1.2408483267248174,1.9999999998881313
l5_all,1,160601,R,0.6732893292552914,20,1.5184609125640236e-10,0.3092031581271556,0.673014265323516,1.306604551450412,1.999999999999993
l5_all,1,160601,R,0.6732893292552914,21,1.8791523892502937e-11,0.32969041440100266,0.7180326705444084,1.3555723589264093,1.999999999933638
l5_all,1,160601,R,0.6732893292552914,22,5.986366957699829e-11,0.3541468310917169,0.7681457051903775,1.4046380768749978,1.999999999982356
l5_all,1,160601,R,0.6732893292552914,23,4.595956948350022e-11,0.38146784995071187,0.8251019489150522,1.4600675019757186,1.9999999999061198
l5_all,1,160601,R,0.6732893292552914,24,4.232847405916118e-11,0.4157306268393834,0.8917088834004936,1.5269069067098486,1.9999999999936304
l5_all,1,160601,R,0.6732893292552914,25,4.3439030150693725e-11,0.45352450097547503,0.9627750096286343,1.5869747871676312,1.999999999990093
l5_all,1,160601,R,0.6732893292552914,26,2.2279778022493701e-10,0.4959600327570321,1.0267927279693874,1.6363685848884961,1.9999999999915559
l5_all,1,160601,R,0.6732893292552914,27,5.084433984947623e-10,0.5515577909838264,1.0846347016916866,1.6795920961676365,1.9999999999955898
l5_all,1,160601,R,0.6732893292552914,28,2.584132907657022e-11,0.6208747327416538,1.1445440796011113,1.7158497637995387,1.9999999999992453
l5_all,1,160601,R,0.6732893292552914,29,5.932589974833036e-10,0.7047386256481714,1.217680730526329,1.7483926786005126,1.9999999999999905
l5_all,1,160601,R,0.6732893292552914,30,1.5893776850184338e-8,0.7931758126479711,1.323570718999087,1.7773465502561288,1.9999999999966
l5_all,1,160601,R,0.6732893292552914,31,3.5115244045869076e-11,0.8703093061085401,1.4143330397184104,1.8038897058115348,1.9999999999997877
l5_all,1,160601,R,0.6732893292552914,32,5.230028743419268e-9,0.9383575239240425,1.4923076939903046,1.8292867072634094,1.9999999999573284
