dataset,it,size,implementation,step,t,clusters
subsample_it_3_size_3000,3,3000,jl32,NormalizeData,0.114860968,13
subsample_it_3_size_3000,3,3000,jl32,FindVariableFeatures,0.362682969,13
subsample_it_3_size_3000,3,3000,jl32,ScaleData,0.015222619,13
subsample_it_3_size_3000,3,3000,jl32,RunPCA,0.973710837,13
subsample_it_3_size_3000,3,3000,jl32,FindNeighbors,0.129481176,13
subsample_it_3_size_3000,3,3000,jl32,FindClusters,0.236668385,13
subsample_it_3_size_3000,3,3000,jl32,RunUMAP,7.279225495,13
subsample_it_3_size_3000,3,3000,jl32,FindAllMarkers,2.319955142,13
subsample_it_3_size_3000,3,3000,py,CreateSeuratObject,0.155413683,11
subsample_it_3_size_3000,3,3000,py,NormalizeData,0.128151881,11
subsample_it_3_size_3000,3,3000,py,FindVariableFeatures,0.53145039,11
subsample_it_3_size_3000,3,3000,py,ScaleData,0.06161323,11
subsample_it_3_size_3000,3,3000,py,RunPCA,0.479720832,11
subsample_it_3_size_3000,3,3000,py,FindNeighbors,0.30930476,11
subsample_it_3_size_3000,3,3000,py,FindClusters,0.269471315,11
subsample_it_3_size_3000,3,3000,py,RunUMAP,12.584639317,11
subsample_it_3_size_3000,3,3000,py,FindAllMarkers,31.348173496,11
subsample_it_3_size_3000,3,3000,jl32_opt,CreateSeuratObject,0.18480907,13
subsample_it_3_size_3000,3,3000,jl32_opt,NormalizeData,0.126172581,13
subsample_it_3_size_3000,3,3000,jl32_opt,FindVariableFeatures,0.291546541,13
subsample_it_3_size_3000,3,3000,jl32_opt,ScaleData,0.010599038,13
subsample_it_3_size_3000,3,3000,jl32_opt,RunPCA,0.583201911,13
subsample_it_3_size_3000,3,3000,jl32_opt,FindNeighbors,0.060457548,13
subsample_it_3_size_3000,3,3000,jl32_opt,FindClusters,0.231954997,13
subsample_it_3_size_3000,3,3000,jl32_opt,RunUMAP,13.346259516,13
subsample_it_3_size_3000,3,3000,jl32_opt,FindAllMarkers,0.336858528,13
subsample_it_3_size_3000,3,3000,jl_opt,CreateSeuratObject,0.170646357,14
subsample_it_3_size_3000,3,3000,jl_opt,NormalizeData,0.130452184,14
subsample_it_3_size_3000,3,3000,jl_opt,FindVariableFeatures,0.713612241,14
subsample_it_3_size_3000,3,3000,jl_opt,ScaleData,0.013092538,14
subsample_it_3_size_3000,3,3000,jl_opt,RunPCA,0.524463331,14
subsample_it_3_size_3000,3,3000,jl_opt,FindNeighbors,0.066561236,14
subsample_it_3_size_3000,3,3000,jl_opt,FindClusters,0.261836771,14
subsample_it_3_size_3000,3,3000,jl_opt,RunUMAP,12.567870464,14
subsample_it_3_size_3000,3,3000,jl_opt,FindAllMarkers,0.360821906,14
subsample_it_3_size_50000,3,50000,R,CreateSeuratObject,13.618996436,20
subsample_it_3_size_50000,3,50000,R,NormalizeData,4.016974465,20
subsample_it_3_size_50000,3,50000,R,FindVariableFeatures,21.37270868,20
subsample_it_3_size_50000,3,50000,R,ScaleData,3.879822186,20
subsample_it_3_size_50000,3,50000,R,RunPCA,56.060809564,20
subsample_it_3_size_50000,3,50000,R,FindNeighbors,14.768296296,20
subsample_it_3_size_50000,3,50000,R,FindClusters,14.40215161,20
subsample_it_3_size_50000,3,50000,R,RunUMAP,101.241950898,20
subsample_it_3_size_50000,3,50000,R,FindAllMarkers,5091.161176319,20
subsample_it_3_size_50000,3,50000,jl,CreateSeuratObject,2.138861956,23
subsample_it_3_size_50000,3,50000,jl,NormalizeData,2.389795832,23
subsample_it_3_size_50000,3,50000,jl,FindVariableFeatures,1.395547257,23
subsample_it_3_size_50000,3,50000,jl,ScaleData,0.192500418,23
subsample_it_3_size_50000,3,50000,jl,RunPCA,45.485109829,23
subsample_it_3_size_50000,3,50000,jl,FindNeighbors,2.01941796,23
subsample_it_3_size_50000,3,50000,jl,FindClusters,17.91921395,23
subsample_it_3_size_50000,3,50000,jl,RunUMAP,136.358666709,23
subsample_it_3_size_50000,3,50000,jl,FindAllMarkers,65.61031599,23
subsample_it_3_size_50000,3,50000,jl32,CreateSeuratObject,5.151748221,21
subsample_it_3_size_50000,3,50000,jl32,NormalizeData,2.359228702,21
subsample_it_3_size_50000,3,50000,jl32,FindVariableFeatures,1.552243705,21
subsample_it_3_size_50000,3,50000,jl32,ScaleData,0.244362073,21
subsample_it_3_size_50000,3,50000,jl32,RunPCA,22.666673078,21
subsample_it_3_size_50000,3,50000,jl32,FindNeighbors,1.552718243,21
subsample_it_3_size_50000,3,50000,jl32,FindClusters,15.651194089,21
subsample_it_3_size_50000,3,50000,jl32,RunUMAP,127.07822891,21
subsample_it_3_size_50000,3,50000,jl32,FindAllMarkers,63.135038457,21
subsample_it_3_size_50000,3,50000,py,CreateSeuratObject,3.445083597,15
subsample_it_3_size_50000,3,50000,py,NormalizeData,2.470750792,15
subsample_it_3_size_50000,3,50000,py,FindVariableFeatures,9.952267905,15
subsample_it_3_size_50000,3,50000,py,ScaleData,1.293379376,15
subsample_it_3_size_50000,3,50000,py,RunPCA,15.201311854,15
subsample_it_3_size_50000,3,50000,py,FindNeighbors,8.054673837,15
subsample_it_3_size_50000,3,50000,py,FindClusters,7.887707509,15
subsample_it_3_size_50000,3,50000,py,RunUMAP,158.502212593,15
subsample_it_3_size_50000,3,50000,py,FindAllMarkers,754.222684243,15
subsample_it_3_size_50000,3,50000,jl32_opt,CreateSeuratObject,4.983561213,20
subsample_it_3_size_50000,3,50000,jl32_opt,NormalizeData,2.326994942,20
subsample_it_3_size_50000,3,50000,jl32_opt,FindVariableFeatures,2.057795135,20
subsample_it_3_size_50000,3,50000,jl32_opt,ScaleData,0.283485499,20
subsample_it_3_size_50000,3,50000,jl32_opt,RunPCA,7.274760995,20
subsample_it_3_size_50000,3,50000,jl32_opt,FindNeighbors,1.914501434,20
subsample_it_3_size_50000,3,50000,jl32_opt,FindClusters,13.513116594,20
subsample_it_3_size_50000,3,50000,jl32_opt,RunUMAP,85.580223899,20
subsample_it_3_size_50000,3,50000,jl32_opt,FindAllMarkers,19.003652532,20
subsample_it_3_size_50000,3,50000,jl_opt,CreateSeuratObject,4.506585863,21
subsample_it_3_size_50000,3,50000,jl_opt,NormalizeData,2.766606856,21
subsample_it_3_size_50000,3,50000,jl_opt,FindVariableFeatures,1.809949829,21
subsample_it_3_size_50000,3,50000,jl_opt,ScaleData,0.659568394,21
subsample_it_3_size_50000,3,50000,jl_opt,RunPCA,8.5264928,21
subsample_it_3_size_50000,3,50000,jl_opt,FindNeighbors,2.123310299,21
subsample_it_3_size_50000,3,50000,jl_opt,FindClusters,15.134313674,21
subsample_it_3_size_50000,3,50000,jl_opt,RunUMAP,92.584271978,21
subsample_it_3_size_50000,3,50000,jl_opt,FindAllMarkers,20.342745659,21
subsample_it_3_size_500000,3,500000,R,CreateSeuratObject,189.615452289,26
subsample_it_3_size_500000,3,500000,R,NormalizeData,69.791250948,26
subsample_it_3_size_500000,3,500000,R,FindVariableFeatures,218.779342539,26
subsample_it_3_size_500000,3,500000,R,ScaleData,65.236028887,26
subsample_it_3_size_500000,3,500000,R,RunPCA,712.024705789,26
subsample_it_3_size_500000,3,500000,R,FindNeighbors,193.212869141,26
subsample_it_3_size_500000,3,500000,R,FindClusters,709.030940465,26
subsample_it_3_size_500000,3,500000,R,RunUMAP,1203.959250574,26
subsample_it_3_size_500000,3,500000,R,FindAllMarkers,62989.101814934,26
subsample_it_3_size_500000,3,500000,jl,CreateSeuratObject,33.156989263,29
subsample_it_3_size_500000,3,500000,jl,NormalizeData,27.496959064,29
subsample_it_3_size_500000,3,500000,jl,FindVariableFeatures,13.15291837,29
subsample_it_3_size_500000,3,500000,jl,ScaleData,2.251320086,29
subsample_it_3_size_500000,3,500000,jl,RunPCA,519.021274649,29
subsample_it_3_size_500000,3,500000,jl,FindNeighbors,34.326726665,29
subsample_it_3_size_500000,3,500000,jl,FindClusters,496.819377797,29
subsample_it_3_size_500000,3,500000,jl,RunUMAP,1563.530977554,29
subsample_it_3_size_500000,3,500000,jl,FindAllMarkers,883.79326097,29
subsample_it_3_size_500000,3,500000,jl32,CreateSeuratObject,38.125214673,31
subsample_it_3_size_500000,3,500000,jl32,NormalizeData,24.172312015,31
subsample_it_3_size_500000,3,500000,jl32,FindVariableFeatures,13.541476873,31
subsample_it_3_size_500000,3,500000,jl32,ScaleData,2.978872444,31
subsample_it_3_size_500000,3,500000,jl32,RunPCA,259.873304923,31
subsample_it_3_size_500000,3,500000,jl32,FindNeighbors,27.157442577,31
subsample_it_3_size_500000,3,500000,jl32,FindClusters,416.688758033,31
subsample_it_3_size_500000,3,500000,jl32,RunUMAP,1424.069681269,31
subsample_it_3_size_500000,3,500000,jl32,FindAllMarkers,884.95610997,31
subsample_it_3_size_500000,3,500000,py,CreateSeuratObject,39.690859503,20
subsample_it_3_size_500000,3,500000,py,NormalizeData,25.413934435,20
subsample_it_3_size_500000,3,500000,py,FindVariableFeatures,245.362977741,20
subsample_it_3_size_500000,3,500000,py,ScaleData,13.870093081,20
subsample_it_3_size_500000,3,500000,py,RunPCA,146.764813506,20
subsample_it_3_size_500000,3,500000,py,FindNeighbors,74.8859017,20
subsample_it_3_size_500000,3,500000,py,FindClusters,329.347859884,20
subsample_it_3_size_500000,3,500000,py,RunUMAP,1703.678259753,20
subsample_it_3_size_500000,3,500000,py,FindAllMarkers,11257.42599206,20
subsample_it_3_size_500000,3,500000,jl32_opt,CreateSeuratObject,37.07758859,29
subsample_it_3_size_500000,3,500000,jl32_opt,NormalizeData,23.084452394,29
subsample_it_3_size_500000,3,500000,jl32_opt,FindVariableFeatures,13.025400665,29
subsample_it_3_size_500000,3,500000,jl32_opt,ScaleData,2.566894057,29
subsample_it_3_size_500000,3,500000,jl32_opt,RunPCA,67.062705172,29
subsample_it_3_size_500000,3,500000,jl32_opt,FindNeighbors,27.841839131,29
subsample_it_3_size_500000,3,500000,jl32_opt,FindClusters,395.545384041,29
subsample_it_3_size_500000,3,500000,jl32_opt,RunUMAP,1020.972905588,29
subsample_it_3_size_500000,3,500000,jl32_opt,FindAllMarkers,183.070228605,29
subsample_it_3_size_500000,3,500000,jl_opt,CreateSeuratObject,36.979593129,27
subsample_it_3_size_500000,3,500000,jl_opt,NormalizeData,27.745348468,27
subsample_it_3_size_500000,3,500000,jl_opt,FindVariableFeatures,13.030913495,27
subsample_it_3_size_500000,3,500000,jl_opt,ScaleData,3.246711944,27
subsample_it_3_size_500000,3,500000,jl_opt,RunPCA,82.43618774,27
subsample_it_3_size_500000,3,500000,jl_opt,FindNeighbors,32.486311645,27
subsample_it_3_size_500000,3,500000,jl_opt,FindClusters,464.24311302,27
subsample_it_3_size_500000,3,500000,jl_opt,RunUMAP,1116.200833629,27
subsample_it_3_size_500000,3,500000,jl_opt,FindAllMarkers,185.37198384,27
subsample_it_3_size_6000,3,6000,R,CreateSeuratObject,1.414685366,17
subsample_it_3_size_6000,3,6000,R,NormalizeData,0.485326387,17
subsample_it_3_size_6000,3,6000,R,FindVariableFeatures,2.530429043,17
subsample_it_3_size_6000,3,6000,R,ScaleData,0.494350646,17
subsample_it_3_size_6000,3,6000,R,RunPCA,5.447558483,17
subsample_it_3_size_6000,3,6000,R,FindNeighbors,1.34992465,17
subsample_it_3_size_6000,3,6000,R,FindClusters,0.681939373,17
subsample_it_3_size_6000,3,6000,R,RunUMAP,22.849741646,17
subsample_it_3_size_6000,3,6000,R,FindAllMarkers,141.656251748,17
subsample_it_3_size_6000,3,6000,jl,CreateSeuratObject,0.218888659,15
subsample_it_3_size_6000,3,6000,jl,NormalizeData,0.254527358,15
subsample_it_3_size_6000,3,6000,jl,FindVariableFeatures,0.31526385,15
subsample_it_3_size_6000,3,6000,jl,ScaleData,0.024894657,15
subsample_it_3_size_6000,3,6000,jl,RunPCA,2.7724295,15
subsample_it_3_size_6000,3,6000,jl,FindNeighbors,0.166886893,15
subsample_it_3_size_6000,3,6000,jl,FindClusters,0.656882058,15
subsample_it_3_size_6000,3,6000,jl,RunUMAP,15.432778492,15
subsample_it_3_size_6000,3,6000,jl,FindAllMarkers,5.3032702,15
subsample_it_3_size_6000,3,6000,jl32,CreateSeuratObject,0.423148783,16
subsample_it_3_size_6000,3,6000,jl32,NormalizeData,0.257970519,16
subsample_it_3_size_6000,3,6000,jl32,FindVariableFeatures,0.323338607,16
subsample_it_3_size_6000,3,6000,jl32,ScaleData,0.019683014,16
subsample_it_3_size_6000,3,6000,jl32,RunPCA,1.77288907,16
subsample_it_3_size_6000,3,6000,jl32,FindNeighbors,0.147611076,16
subsample_it_3_size_6000,3,6000,jl32,FindClusters,0.536974607,16
subsample_it_3_size_6000,3,6000,jl32,RunUMAP,14.55752067,16
subsample_it_3_size_6000,3,6000,jl32,FindAllMarkers,7.426582665,16
subsample_it_3_size_6000,3,6000,py,CreateSeuratObject,0.503179818,11
subsample_it_3_size_6000,3,6000,py,NormalizeData,0.295808275,11
subsample_it_3_size_6000,3,6000,py,FindVariableFeatures,1.199296228,11
subsample_it_3_size_6000,3,6000,py,ScaleData,0.159973488,11
subsample_it_3_size_6000,3,6000,py,RunPCA,0.872428647,11
subsample_it_3_size_6000,3,6000,py,FindNeighbors,0.909194329,11
subsample_it_3_size_6000,3,6000,py,FindClusters,0.472779247,11
subsample_it_3_size_6000,3,6000,py,RunUMAP,17.371205695,11
subsample_it_3_size_6000,3,6000,py,FindAllMarkers,72.545668141,11
subsample_it_3_size_6000,3,6000,jl32_opt,CreateSeuratObject,0.380109436,16
subsample_it_3_size_6000,3,6000,jl32_opt,NormalizeData,0.260706967,16
subsample_it_3_size_6000,3,6000,jl32_opt,FindVariableFeatures,0.370674757,16
subsample_it_3_size_6000,3,6000,jl32_opt,ScaleData,0.020095853,16
subsample_it_3_size_6000,3,6000,jl32_opt,RunPCA,0.867948869,16
subsample_it_3_size_6000,3,6000,jl32_opt,FindNeighbors,0.134577834,16
subsample_it_3_size_6000,3,6000,jl32_opt,FindClusters,0.543964988,16
subsample_it_3_size_6000,3,6000,jl32_opt,RunUMAP,24.494072699,16
subsample_it_3_size_6000,3,6000,jl32_opt,FindAllMarkers,0.841353793,16
subsample_it_3_size_6000,3,6000,jl_opt,CreateSeuratObject,0.386347491,17
subsample_it_3_size_6000,3,6000,jl_opt,NormalizeData,0.310366968,17
subsample_it_3_size_6000,3,6000,jl_opt,FindVariableFeatures,0.358582704,17
subsample_it_3_size_6000,3,6000,jl_opt,ScaleData,0.029825005,17
subsample_it_3_size_6000,3,6000,jl_opt,RunPCA,0.757178771,17
subsample_it_3_size_6000,3,6000,jl_opt,FindNeighbors,0.986397382,17
subsample_it_3_size_6000,3,6000,jl_opt,FindClusters,0.57415135,17
subsample_it_3_size_6000,3,6000,jl_opt,RunUMAP,25.733389854,17
subsample_it_3_size_6000,3,6000,jl_opt,FindAllMarkers,0.881145333,17
subsample_it_3_size_75000,3,75000,R,CreateSeuratObject,19.477053028,24
subsample_it_3_size_75000,3,75000,R,NormalizeData,5.852839012,24
subsample_it_3_size_75000,3,75000,R,FindVariableFeatures,27.403760384,24
subsample_it_3_size_75000,3,75000,R,ScaleData,6.166157514,24
subsample_it_3_size_75000,3,75000,R,RunPCA,88.629928646,24
subsample_it_3_size_75000,3,75000,R,FindNeighbors,22.905179661,24
subsample_it_3_size_75000,3,75000,R,FindClusters,35.342435433,24
subsample_it_3_size_75000,3,75000,R,RunUMAP,158.741831972,24
subsample_it_3_size_75000,3,75000,R,FindAllMarkers,9253.352223517,24
subsample_it_3_size_75000,3,75000,jl,CreateSeuratObject,3.802048611,24
subsample_it_3_size_75000,3,75000,jl,NormalizeData,3.04752868,24
subsample_it_3_size_75000,3,75000,jl,FindVariableFeatures,2.534102642,24
subsample_it_3_size_75000,3,75000,jl,ScaleData,0.730029972,24
subsample_it_3_size_75000,3,75000,jl,RunPCA,79.236170169,24
subsample_it_3_size_75000,3,75000,jl,FindNeighbors,3.570495119,24
subsample_it_3_size_75000,3,75000,jl,FindClusters,33.044092557,24
subsample_it_3_size_75000,3,75000,jl,RunUMAP,212.410843829,24
subsample_it_3_size_75000,3,75000,jl,FindAllMarkers,105.868733549,24
subsample_it_3_size_75000,3,75000,jl32,CreateSeuratObject,7.929876692,24
subsample_it_3_size_75000,3,75000,jl32,NormalizeData,3.550927026,24
subsample_it_3_size_75000,3,75000,jl32,FindVariableFeatures,2.349873866,24
subsample_it_3_size_75000,3,75000,jl32,ScaleData,0.756225379,24
subsample_it_3_size_75000,3,75000,jl32,RunPCA,37.50717646,24
subsample_it_3_size_75000,3,75000,jl32,FindNeighbors,2.94194342,24
subsample_it_3_size_75000,3,75000,jl32,FindClusters,29.363989869,24
subsample_it_3_size_75000,3,75000,jl32,RunUMAP,192.813268953,24
subsample_it_3_size_75000,3,75000,jl32,FindAllMarkers,95.300030858,24
subsample_it_3_size_75000,3,75000,py,CreateSeuratObject,5.122641307,19
subsample_it_3_size_75000,3,75000,py,NormalizeData,3.719895249,19
subsample_it_3_size_75000,3,75000,py,FindVariableFeatures,14.762690515,19
subsample_it_3_size_75000,3,75000,py,ScaleData,2.03251705,19
subsample_it_3_size_75000,3,75000,py,RunPCA,21.661320634,19
subsample_it_3_size_75000,3,75000,py,FindNeighbors,11.878538355,19
subsample_it_3_size_75000,3,75000,py,FindClusters,16.417436836,19
subsample_it_3_size_75000,3,75000,py,RunUMAP,230.738896746,19
subsample_it_3_size_75000,3,75000,py,FindAllMarkers,1712.897831249,19
subsample_it_3_size_75000,3,75000,jl32_opt,CreateSeuratObject,6.942515203,23
subsample_it_3_size_75000,3,75000,jl32_opt,NormalizeData,3.491345614,23
subsample_it_3_size_75000,3,75000,jl32_opt,FindVariableFeatures,2.680986925,23
subsample_it_3_size_75000,3,75000,jl32_opt,ScaleData,0.726527342,23
subsample_it_3_size_75000,3,75000,jl32_opt,RunPCA,10.341853386,23
subsample_it_3_size_75000,3,75000,jl32_opt,FindNeighbors,2.941333451,23
subsample_it_3_size_75000,3,75000,jl32_opt,FindClusters,29.762709727,23
subsample_it_3_size_75000,3,75000,jl32_opt,RunUMAP,128.836108509,23
subsample_it_3_size_75000,3,75000,jl32_opt,FindAllMarkers,34.659475427,23
subsample_it_3_size_75000,3,75000,jl_opt,CreateSeuratObject,6.892856935,24
subsample_it_3_size_75000,3,75000,jl_opt,NormalizeData,4.181011044,24
subsample_it_3_size_75000,3,75000,jl_opt,FindVariableFeatures,2.469041723,24
subsample_it_3_size_75000,3,75000,jl_opt,ScaleData,0.720143158,24
subsample_it_3_size_75000,3,75000,jl_opt,RunPCA,13.951983129,24
subsample_it_3_size_75000,3,75000,jl_opt,FindNeighbors,3.223326765,24
subsample_it_3_size_75000,3,75000,jl_opt,FindClusters,36.607031378,24
subsample_it_3_size_75000,3,75000,jl_opt,RunUMAP,147.48724778,24
subsample_it_3_size_75000,3,75000,jl_opt,FindAllMarkers,35.421039233,24
subsample_it_3_size_750000,3,750000,R,CreateSeuratObject,300.072184229,31
subsample_it_3_size_750000,3,750000,R,NormalizeData,107.474935527,31
subsample_it_3_size_750000,3,750000,R,FindVariableFeatures,368.768752397,31
subsample_it_3_size_750000,3,750000,R,ScaleData,107.211128088,31
subsample_it_3_size_750000,3,750000,R,RunPCA,1192.545664363,31
subsample_it_3_size_750000,3,750000,R,FindNeighbors,315.039707123,31
subsample_it_3_size_750000,3,750000,R,FindClusters,1743.599982406,31
subsample_it_3_size_750000,3,750000,R,RunUMAP,1883.172611821,31
subsample_it_3_size_750000,3,750000,R,FindAllMarkers,113602.275084654,31
subsample_it_3_size_750000,3,750000,jl,CreateSeuratObject,54.49067858,28
subsample_it_3_size_750000,3,750000,jl,NormalizeData,41.160192755,28
subsample_it_3_size_750000,3,750000,jl,FindVariableFeatures,20.532022914,28
subsample_it_3_size_750000,3,750000,jl,ScaleData,3.710393266,28
subsample_it_3_size_750000,3,750000,jl,RunPCA,787.564330162,28
subsample_it_3_size_750000,3,750000,jl,FindNeighbors,57.908366879,28
subsample_it_3_size_750000,3,750000,jl,FindClusters,950.582002503,28
subsample_it_3_size_750000,3,750000,jl,RunUMAP,2466.98179577,28
subsample_it_3_size_750000,3,750000,jl,FindAllMarkers,1214.990705205,28
subsample_it_3_size_750000,3,750000,jl32,CreateSeuratObject,65.65557571,37
subsample_it_3_size_750000,3,750000,jl32,NormalizeData,48.753226295,37
subsample_it_3_size_750000,3,750000,jl32,FindVariableFeatures,21.504996072,37
subsample_it_3_size_750000,3,750000,jl32,ScaleData,5.707898655,37
subsample_it_3_size_750000,3,750000,jl32,RunPCA,418.178057846,37
subsample_it_3_size_750000,3,750000,jl32,FindNeighbors,48.44581618,37
subsample_it_3_size_750000,3,750000,jl32,FindClusters,842.351268565,37
subsample_it_3_size_750000,3,750000,jl32,RunUMAP,2246.547601042,37
subsample_it_3_size_750000,3,750000,jl32,FindAllMarkers,1722.681733603,37
subsample_it_3_size_750000,3,750000,py,CreateSeuratObject,55.771356354,21
subsample_it_3_size_750000,3,750000,py,NormalizeData,37.796376449,21
subsample_it_3_size_750000,3,750000,py,FindVariableFeatures,305.260852148,21
subsample_it_3_size_750000,3,750000,py,ScaleData,20.469906905,21
subsample_it_3_size_750000,3,750000,py,RunPCA,186.415324432,21
subsample_it_3_size_750000,3,750000,py,FindNeighbors,159.151320145,21
subsample_it_3_size_750000,3,750000,py,FindClusters,742.121425215,21
subsample_it_3_size_750000,3,750000,py,RunUMAP,2613.927301965,21
subsample_it_3_size_750000,3,750000,py,FindAllMarkers,22466.271490019,21
subsample_it_3_size_750000,3,750000,jl32_opt,CreateSeuratObject,57.165595292,36
subsample_it_3_size_750000,3,750000,jl32_opt,NormalizeData,35.944992847,36
subsample_it_3_size_750000,3,750000,jl32_opt,FindVariableFeatures,18.477025014,36
subsample_it_3_size_750000,3,750000,jl32_opt,ScaleData,4.035680775,36
subsample_it_3_size_750000,3,750000,jl32_opt,RunPCA,103.928764456,36
subsample_it_3_size_750000,3,750000,jl32_opt,FindNeighbors,44.312511641,36
subsample_it_3_size_750000,3,750000,jl32_opt,FindClusters,777.044821948,36
subsample_it_3_size_750000,3,750000,jl32_opt,RunUMAP,1662.878712057,36
subsample_it_3_size_750000,3,750000,jl32_opt,FindAllMarkers,400.630764047,36
subsample_it_3_size_750000,3,750000,jl_opt,CreateSeuratObject,55.368564889,32
subsample_it_3_size_750000,3,750000,jl_opt,NormalizeData,43.765776668,32
subsample_it_3_size_750000,3,750000,jl_opt,FindVariableFeatures,17.910528107,32
subsample_it_3_size_750000,3,750000,jl_opt,ScaleData,5.096621677,32
subsample_it_3_size_750000,3,750000,jl_opt,RunPCA,150.017925998,32
subsample_it_3_size_750000,3,750000,jl_opt,FindNeighbors,54.010967444,32
subsample_it_3_size_750000,3,750000,jl_opt,FindClusters,896.886640702,32
subsample_it_3_size_750000,3,750000,jl_opt,RunUMAP,1785.99366229,32
subsample_it_3_size_750000,3,750000,jl_opt,FindAllMarkers,358.480759852,32
subsample_it_4_size_100000,4,100000,R,CreateSeuratObject,26.844999867,25
subsample_it_4_size_100000,4,100000,R,NormalizeData,10.404361557,25
subsample_it_4_size_100000,4,100000,R,FindVariableFeatures,40.510971396,25
subsample_it_4_size_100000,4,100000,R,ScaleData,8.141978496,25
subsample_it_4_size_100000,4,100000,R,RunPCA,129.519393207,25
subsample_it_4_size_100000,4,100000,R,FindNeighbors,30.771729411,25
subsample_it_4_size_100000,4,100000,R,FindClusters,59.804857723,25
subsample_it_4_size_100000,4,100000,R,RunUMAP,211.864944674,25
subsample_it_4_size_100000,4,100000,R,FindAllMarkers,12637.758139391,25
subsample_it_4_size_100000,4,100000,jl,CreateSeuratObject,4.97833974,24
subsample_it_4_size_100000,4,100000,jl,NormalizeData,3.965575097,24
subsample_it_4_size_100000,4,100000,jl,FindVariableFeatures,3.35145223,24
subsample_it_4_size_100000,4,100000,jl,ScaleData,0.805573879,24
subsample_it_4_size_100000,4,100000,jl,RunPCA,102.038631213,24
subsample_it_4_size_100000,4,100000,jl,FindNeighbors,5.551115823,24
subsample_it_4_size_100000,4,100000,jl,FindClusters,57.044133573,24
subsample_it_4_size_100000,4,100000,jl,RunUMAP,280.091279894,24
subsample_it_4_size_100000,4,100000,jl,FindAllMarkers,141.879105885,24
subsample_it_4_size_100000,4,100000,jl32,CreateSeuratObject,8.271321074,25
subsample_it_4_size_100000,4,100000,jl32,NormalizeData,4.690403757,25
subsample_it_4_size_100000,4,100000,jl32,FindVariableFeatures,3.125310612,25
subsample_it_4_size_100000,4,100000,jl32,ScaleData,0.875338675,25
subsample_it_4_size_100000,4,100000,jl32,RunPCA,54.327050629,25
subsample_it_4_size_100000,4,100000,jl32,FindNeighbors,3.603249723,25
subsample_it_4_size_100000,4,100000,jl32,FindClusters,47.955982084,25
subsample_it_4_size_100000,4,100000,jl32,RunUMAP,255.109509392,25
subsample_it_4_size_100000,4,100000,jl32,FindAllMarkers,131.456103153,25
subsample_it_4_size_100000,4,100000,py,CreateSeuratObject,7.157789311,20
subsample_it_4_size_100000,4,100000,py,NormalizeData,5.035700765,20
subsample_it_4_size_100000,4,100000,py,FindVariableFeatures,20.41135216,20
subsample_it_4_size_100000,4,100000,py,ScaleData,2.52259786,20
subsample_it_4_size_100000,4,100000,py,RunPCA,28.361379771,20
subsample_it_4_size_100000,4,100000,py,FindNeighbors,15.066341245,20
subsample_it_4_size_100000,4,100000,py,FindClusters,37.694068027,20
subsample_it_4_size_100000,4,100000,py,RunUMAP,326.895473585,20
subsample_it_4_size_100000,4,100000,py,FindAllMarkers,2437.319276253,20
subsample_it_4_size_100000,4,100000,jl32_opt,CreateSeuratObject,8.032735377,26
subsample_it_4_size_100000,4,100000,jl32_opt,NormalizeData,4.635814696,26
subsample_it_4_size_100000,4,100000,jl32_opt,FindVariableFeatures,3.070966165,26
subsample_it_4_size_100000,4,100000,jl32_opt,ScaleData,0.748987166,26
subsample_it_4_size_100000,4,100000,jl32_opt,RunPCA,15.678886296,26
subsample_it_4_size_100000,4,100000,jl32_opt,FindNeighbors,3.9710111,26
subsample_it_4_size_100000,4,100000,jl32_opt,FindClusters,50.132616664,26
subsample_it_4_size_100000,4,100000,jl32_opt,RunUMAP,173.717575148,26
subsample_it_4_size_100000,4,100000,jl32_opt,FindAllMarkers,49.856493025,26
subsample_it_4_size_100000,4,100000,jl_opt,CreateSeuratObject,7.970874543,26
subsample_it_4_size_100000,4,100000,jl_opt,NormalizeData,5.515166875,26
subsample_it_4_size_100000,4,100000,jl_opt,FindVariableFeatures,3.056739324,26
subsample_it_4_size_100000,4,100000,jl_opt,ScaleData,0.874678836,26
subsample_it_4_size_100000,4,100000,jl_opt,RunPCA,18.593364091,26
subsample_it_4_size_100000,4,100000,jl_opt,FindNeighbors,4.344788464,26
subsample_it_4_size_100000,4,100000,jl_opt,FindClusters,50.668843401,26
subsample_it_4_size_100000,4,100000,jl_opt,RunUMAP,187.457458497,26
subsample_it_4_size_100000,4,100000,jl_opt,FindAllMarkers,48.08024572,26
subsample_it_4_size_12000,4,12000,R,CreateSeuratObject,2.994069825,18
subsample_it_4_size_12000,4,12000,R,NormalizeData,0.972858114,18
subsample_it_4_size_12000,4,12000,R,FindVariableFeatures,4.912116061,18
subsample_it_4_size_12000,4,12000,R,ScaleData,1.020067086,18
subsample_it_4_size_12000,4,12000,R,RunPCA,9.696276432,18
subsample_it_4_size_12000,4,12000,R,FindNeighbors,2.990069602,18
subsample_it_4_size_12000,4,12000,R,FindClusters,1.778556901,18
subsample_it_4_size_12000,4,12000,R,RunUMAP,22.359519923,18
subsample_it_4_size_12000,4,12000,R,FindAllMarkers,314.631744209,18
subsample_it_4_size_12000,4,12000,jl,CreateSeuratObject,0.489841727,17
subsample_it_4_size_12000,4,12000,jl,NormalizeData,0.463603637,17
