dataset,it,size,implementation,step,t,clusters
subsample_it_3_size_50000,3,50000,jl,CreateSeuratObject,3.618515195,22
subsample_it_3_size_50000,3,50000,jl,NormalizeData,2.826084319,22
subsample_it_3_size_50000,3,50000,jl,FindVariableFeatures,1.491067096,22
subsample_it_3_size_50000,3,50000,jl,ScaleData,0.270631518,22
subsample_it_3_size_50000,3,50000,jl,RunPCA,46.734012405,22
subsample_it_3_size_50000,3,50000,jl,FindNeighbors,2.171313325,22
subsample_it_3_size_50000,3,50000,jl,FindClusters,17.638306261,22
subsample_it_3_size_50000,3,50000,jl,RunUMAP,141.834845209,22
subsample_it_3_size_50000,3,50000,jl,FindAllMarkers,58.827336201,22
subsample_it_3_size_50000,3,50000,jl32,CreateSeuratObject,4.452287382,21
subsample_it_3_size_50000,3,50000,jl32,NormalizeData,2.425510999,21
subsample_it_3_size_50000,3,50000,jl32,FindVariableFeatures,1.491423878,21
subsample_it_3_size_50000,3,50000,jl32,ScaleData,0.179457676,21
subsample_it_3_size_50000,3,50000,jl32,RunPCA,25.641675104,21
subsample_it_3_size_50000,3,50000,jl32,FindNeighbors,1.584687239,21
subsample_it_3_size_50000,3,50000,jl32,FindClusters,13.655379393,21
subsample_it_3_size_50000,3,50000,jl32,RunUMAP,127.268648201,21
subsample_it_3_size_50000,3,50000,jl32,FindAllMarkers,59.397503131,21
subsample_it_3_size_50000,3,50000,py,CreateSeuratObject,3.417376306,15
subsample_it_3_size_50000,3,50000,py,NormalizeData,2.484164245,15
subsample_it_3_size_50000,3,50000,py,FindVariableFeatures,9.970579438,15
subsample_it_3_size_50000,3,50000,py,ScaleData,1.26554599,15
subsample_it_3_size_50000,3,50000,py,RunPCA,13.208952522,15
subsample_it_3_size_50000,3,50000,py,FindNeighbors,7.786225727,15
subsample_it_3_size_50000,3,50000,py,FindClusters,7.645516586,15
subsample_it_3_size_50000,3,50000,py,RunUMAP,153.303080439,15
subsample_it_3_size_50000,3,50000,py,FindAllMarkers,787.057288269,15
subsample_it_3_size_50000,3,50000,jl32_opt,CreateSeuratObject,5.118038588,22
subsample_it_3_size_50000,3,50000,jl32_opt,NormalizeData,2.284864305,22
subsample_it_3_size_50000,3,50000,jl32_opt,FindVariableFeatures,1.98777878,22
subsample_it_3_size_50000,3,50000,jl32_opt,ScaleData,0.303814307,22
subsample_it_3_size_50000,3,50000,jl32_opt,RunPCA,7.342514524,22
subsample_it_3_size_50000,3,50000,jl32_opt,FindNeighbors,2.114478665,22
subsample_it_3_size_50000,3,50000,jl32_opt,FindClusters,15.709259128,22
subsample_it_3_size_50000,3,50000,jl32_opt,RunUMAP,86.34679831,22
subsample_it_3_size_50000,3,50000,jl32_opt,FindAllMarkers,23.972989779,22
subsample_it_3_size_50000,3,50000,jl_opt,CreateSeuratObject,4.64100098,22
subsample_it_3_size_50000,3,50000,jl_opt,NormalizeData,2.778450771,22
subsample_it_3_size_50000,3,50000,jl_opt,FindVariableFeatures,1.807885909,22
subsample_it_3_size_50000,3,50000,jl_opt,ScaleData,0.649384502,22
subsample_it_3_size_50000,3,50000,jl_opt,RunPCA,8.925495286,22
subsample_it_3_size_50000,3,50000,jl_opt,FindNeighbors,2.324654672,22
subsample_it_3_size_50000,3,50000,jl_opt,FindClusters,19.14069707,22
subsample_it_3_size_50000,3,50000,jl_opt,RunUMAP,94.519621728,22
subsample_it_3_size_50000,3,50000,jl_opt,FindAllMarkers,21.264163671,22
subsample_it_3_size_500000,3,500000,R,CreateSeuratObject,214.503244278,26
subsample_it_3_size_500000,3,500000,R,NormalizeData,71.69599976,26
subsample_it_3_size_500000,3,500000,R,FindVariableFeatures,235.499784621,26
subsample_it_3_size_500000,3,500000,R,ScaleData,69.956617848,26
subsample_it_3_size_500000,3,500000,R,RunPCA,707.323985062,26
subsample_it_3_size_500000,3,500000,R,FindNeighbors,194.616823838,26
subsample_it_3_size_500000,3,500000,R,FindClusters,726.26593526,26
subsample_it_3_size_500000,3,500000,R,RunUMAP,1177.006595971,26
subsample_it_3_size_500000,3,500000,R,FindAllMarkers,66554.263930421,26
subsample_it_3_size_500000,3,500000,jl,CreateSeuratObject,40.101276705,27
subsample_it_3_size_500000,3,500000,jl,NormalizeData,28.73137367,27
subsample_it_3_size_500000,3,500000,jl,FindVariableFeatures,12.988512117,27
subsample_it_3_size_500000,3,500000,jl,ScaleData,2.7904723,27
subsample_it_3_size_500000,3,500000,jl,RunPCA,534.968710293,27
subsample_it_3_size_500000,3,500000,jl,FindNeighbors,37.895987028,27
subsample_it_3_size_500000,3,500000,jl,FindClusters,481.329839615,27
subsample_it_3_size_500000,3,500000,jl,RunUMAP,1674.742264465,27
subsample_it_3_size_500000,3,500000,jl,FindAllMarkers,773.462021418,27
subsample_it_3_size_500000,3,500000,jl32,CreateSeuratObject,36.735054392,30
subsample_it_3_size_500000,3,500000,jl32,NormalizeData,26.667900883,30
subsample_it_3_size_500000,3,500000,jl32,FindVariableFeatures,15.228689712,30
subsample_it_3_size_500000,3,500000,jl32,ScaleData,3.202168223,30
subsample_it_3_size_500000,3,500000,jl32,RunPCA,276.982129203,30
subsample_it_3_size_500000,3,500000,jl32,FindNeighbors,27.600906651,30
subsample_it_3_size_500000,3,500000,jl32,FindClusters,443.639627286,30
subsample_it_3_size_500000,3,500000,jl32,RunUMAP,1412.677636174,30
subsample_it_3_size_500000,3,500000,jl32,FindAllMarkers,781.929487926,30
subsample_it_3_size_500000,3,500000,py,CreateSeuratObject,36.684492852,21
subsample_it_3_size_500000,3,500000,py,NormalizeData,25.420867437,21
subsample_it_3_size_500000,3,500000,py,FindVariableFeatures,170.870037105,21
subsample_it_3_size_500000,3,500000,py,ScaleData,14.08938817,21
subsample_it_3_size_500000,3,500000,py,RunPCA,134.545492458,21
subsample_it_3_size_500000,3,500000,py,FindNeighbors,104.532578097,21
subsample_it_3_size_500000,3,500000,py,FindClusters,456.299057514,21
subsample_it_3_size_500000,3,500000,py,RunUMAP,1684.412067166,21
subsample_it_3_size_500000,3,500000,py,FindAllMarkers,14885.484472822,21
subsample_it_3_size_500000,3,500000,jl32_opt,CreateSeuratObject,37.794833803,31
subsample_it_3_size_500000,3,500000,jl32_opt,NormalizeData,22.966896432,31
subsample_it_3_size_500000,3,500000,jl32_opt,FindVariableFeatures,12.703068509,31
subsample_it_3_size_500000,3,500000,jl32_opt,ScaleData,2.543396268,31
subsample_it_3_size_500000,3,500000,jl32_opt,RunPCA,74.457076797,31
subsample_it_3_size_500000,3,500000,jl32_opt,FindNeighbors,29.171028128,31
subsample_it_3_size_500000,3,500000,jl32_opt,FindClusters,414.13230366,31
subsample_it_3_size_500000,3,500000,jl32_opt,RunUMAP,1009.870012032,31
subsample_it_3_size_500000,3,500000,jl32_opt,FindAllMarkers,209.295858417,31
subsample_it_3_size_500000,3,500000,jl_opt,CreateSeuratObject,37.344168344,29
subsample_it_3_size_500000,3,500000,jl_opt,NormalizeData,27.333845793,29
subsample_it_3_size_500000,3,500000,jl_opt,FindVariableFeatures,12.80277563,29
subsample_it_3_size_500000,3,500000,jl_opt,ScaleData,3.207576685,29
subsample_it_3_size_500000,3,500000,jl_opt,RunPCA,90.839680235,29
subsample_it_3_size_500000,3,500000,jl_opt,FindNeighbors,34.212409439,29
subsample_it_3_size_500000,3,500000,jl_opt,FindClusters,461.184999701,29
subsample_it_3_size_500000,3,500000,jl_opt,RunUMAP,1078.160474444,29
subsample_it_3_size_500000,3,500000,jl_opt,FindAllMarkers,200.475485369,29
subsample_it_3_size_6000,3,6000,R,CreateSeuratObject,2.038888799,17
subsample_it_3_size_6000,3,6000,R,NormalizeData,0.809255896,17
subsample_it_3_size_6000,3,6000,R,FindVariableFeatures,2.65171752,17
subsample_it_3_size_6000,3,6000,R,ScaleData,0.743090699,17
subsample_it_3_size_6000,3,6000,R,RunPCA,5.733243652,17
subsample_it_3_size_6000,3,6000,R,FindNeighbors,1.446915927,17
subsample_it_3_size_6000,3,6000,R,FindClusters,0.700801292,17
subsample_it_3_size_6000,3,6000,R,RunUMAP,23.412819552,17
subsample_it_3_size_6000,3,6000,R,FindAllMarkers,159.351385989,17
subsample_it_3_size_6000,3,6000,jl,CreateSeuratObject,0.330450806,16
subsample_it_3_size_6000,3,6000,jl,NormalizeData,0.222461481,16
subsample_it_3_size_6000,3,6000,jl,FindVariableFeatures,0.360339789,16
subsample_it_3_size_6000,3,6000,jl,ScaleData,0.05223088,16
subsample_it_3_size_6000,3,6000,jl,RunPCA,2.678175584,16
subsample_it_3_size_6000,3,6000,jl,FindNeighbors,0.195327779,16
subsample_it_3_size_6000,3,6000,jl,FindClusters,0.628116696,16
subsample_it_3_size_6000,3,6000,jl,RunUMAP,16.070967098,16
subsample_it_3_size_6000,3,6000,jl,FindAllMarkers,6.920627986,16
subsample_it_3_size_6000,3,6000,jl32,CreateSeuratObject,0.392931174,15
subsample_it_3_size_6000,3,6000,jl32,NormalizeData,0.268516338,15
subsample_it_3_size_6000,3,6000,jl32,FindVariableFeatures,0.372087817,15
subsample_it_3_size_6000,3,6000,jl32,ScaleData,0.019220657,15
subsample_it_3_size_6000,3,6000,jl32,RunPCA,1.793870438,15
subsample_it_3_size_6000,3,6000,jl32,FindNeighbors,0.133430933,15
subsample_it_3_size_6000,3,6000,jl32,FindClusters,0.517595474,15
subsample_it_3_size_6000,3,6000,jl32,RunUMAP,14.608136235,15
subsample_it_3_size_6000,3,6000,jl32,FindAllMarkers,6.491548751,15
subsample_it_3_size_6000,3,6000,py,CreateSeuratObject,0.411394842,11
subsample_it_3_size_6000,3,6000,py,NormalizeData,0.295559399,11
subsample_it_3_size_6000,3,6000,py,FindVariableFeatures,1.196237091,11
subsample_it_3_size_6000,3,6000,py,ScaleData,0.158826186,11
subsample_it_3_size_6000,3,6000,py,RunPCA,0.9451407,11
subsample_it_3_size_6000,3,6000,py,FindNeighbors,0.970719648,11
subsample_it_3_size_6000,3,6000,py,FindClusters,0.473326925,11
subsample_it_3_size_6000,3,6000,py,RunUMAP,17.300307185,11
subsample_it_3_size_6000,3,6000,py,FindAllMarkers,70.310699524,11
subsample_it_3_size_6000,3,6000,jl32_opt,CreateSeuratObject,0.441133081,17
subsample_it_3_size_6000,3,6000,jl32_opt,NormalizeData,0.263086999,17
subsample_it_3_size_6000,3,6000,jl32_opt,FindVariableFeatures,0.449945196,17
subsample_it_3_size_6000,3,6000,jl32_opt,ScaleData,0.032816896,17
subsample_it_3_size_6000,3,6000,jl32_opt,RunPCA,0.915603333,17
subsample_it_3_size_6000,3,6000,jl32_opt,FindNeighbors,1.152846065,17
subsample_it_3_size_6000,3,6000,jl32_opt,FindClusters,0.558544851,17
subsample_it_3_size_6000,3,6000,jl32_opt,RunUMAP,23.946045694,17
subsample_it_3_size_6000,3,6000,jl32_opt,FindAllMarkers,0.931519701,17
subsample_it_3_size_6000,3,6000,jl_opt,CreateSeuratObject,0.410560469,17
subsample_it_3_size_6000,3,6000,jl_opt,NormalizeData,0.31732018,17
subsample_it_3_size_6000,3,6000,jl_opt,FindVariableFeatures,0.397734829,17
subsample_it_3_size_6000,3,6000,jl_opt,ScaleData,0.039637248,17
subsample_it_3_size_6000,3,6000,jl_opt,RunPCA,1.934162927,17
subsample_it_3_size_6000,3,6000,jl_opt,FindNeighbors,0.172681947,17
subsample_it_3_size_6000,3,6000,jl_opt,FindClusters,0.603301437,17
subsample_it_3_size_6000,3,6000,jl_opt,RunUMAP,25.473904894,17
subsample_it_3_size_6000,3,6000,jl_opt,FindAllMarkers,0.993370494,17
subsample_it_3_size_75000,3,75000,R,CreateSeuratObject,29.720573229,24
subsample_it_3_size_75000,3,75000,R,NormalizeData,10.937804265,24
subsample_it_3_size_75000,3,75000,R,FindVariableFeatures,30.618981416,24
subsample_it_3_size_75000,3,75000,R,ScaleData,8.6435362,24
subsample_it_3_size_75000,3,75000,R,RunPCA,90.084134669,24
subsample_it_3_size_75000,3,75000,R,FindNeighbors,24.11992754,24
subsample_it_3_size_75000,3,75000,R,FindClusters,38.067743072,24
subsample_it_3_size_75000,3,75000,R,RunUMAP,153.216742479,24
subsample_it_3_size_75000,3,75000,R,FindAllMarkers,9082.777606823,24
subsample_it_3_size_75000,3,75000,jl,CreateSeuratObject,5.2898711,23
subsample_it_3_size_75000,3,75000,jl,NormalizeData,3.526123552,23
subsample_it_3_size_75000,3,75000,jl,FindVariableFeatures,2.263490276,23
subsample_it_3_size_75000,3,75000,jl,ScaleData,0.759379796,23
subsample_it_3_size_75000,3,75000,jl,RunPCA,78.060586526,23
subsample_it_3_size_75000,3,75000,jl,FindNeighbors,3.810478605,23
subsample_it_3_size_75000,3,75000,jl,FindClusters,33.734746248,23
subsample_it_3_size_75000,3,75000,jl,RunUMAP,220.230977357,23
subsample_it_3_size_75000,3,75000,jl,FindAllMarkers,96.095555941,23
subsample_it_3_size_75000,3,75000,jl32,CreateSeuratObject,6.547714139,23
subsample_it_3_size_75000,3,75000,jl32,NormalizeData,3.510140883,23
subsample_it_3_size_75000,3,75000,jl32,FindVariableFeatures,2.46833016,23
subsample_it_3_size_75000,3,75000,jl32,ScaleData,0.67581704,23
subsample_it_3_size_75000,3,75000,jl32,RunPCA,38.493259747,23
subsample_it_3_size_75000,3,75000,jl32,FindNeighbors,2.883835685,23
subsample_it_3_size_75000,3,75000,jl32,FindClusters,32.220128492,23
subsample_it_3_size_75000,3,75000,jl32,RunUMAP,188.271404449,23
subsample_it_3_size_75000,3,75000,jl32,FindAllMarkers,87.53759057,23
subsample_it_3_size_75000,3,75000,py,CreateSeuratObject,5.133313377,19
subsample_it_3_size_75000,3,75000,py,NormalizeData,3.710266122,19
subsample_it_3_size_75000,3,75000,py,FindVariableFeatures,14.540948442,19
subsample_it_3_size_75000,3,75000,py,ScaleData,1.965556752,19
subsample_it_3_size_75000,3,75000,py,RunPCA,22.703421659,19
subsample_it_3_size_75000,3,75000,py,FindNeighbors,11.915621384,19
subsample_it_3_size_75000,3,75000,py,FindClusters,14.98647929,19
subsample_it_3_size_75000,3,75000,py,RunUMAP,230.923788239,19
subsample_it_3_size_75000,3,75000,py,FindAllMarkers,1533.952454618,19
subsample_it_3_size_75000,3,75000,jl32_opt,CreateSeuratObject,7.271510503,23
subsample_it_3_size_75000,3,75000,jl32_opt,NormalizeData,3.627535749,23
subsample_it_3_size_75000,3,75000,jl32_opt,FindVariableFeatures,2.699784706,23
subsample_it_3_size_75000,3,75000,jl32_opt,ScaleData,0.755092179,23
subsample_it_3_size_75000,3,75000,jl32_opt,RunPCA,11.103432152,23
subsample_it_3_size_75000,3,75000,jl32_opt,FindNeighbors,3.170609343,23
subsample_it_3_size_75000,3,75000,jl32_opt,FindClusters,30.695169046,23
subsample_it_3_size_75000,3,75000,jl32_opt,RunUMAP,135.003029739,23
subsample_it_3_size_75000,3,75000,jl32_opt,FindAllMarkers,35.708558029,23
subsample_it_3_size_75000,3,75000,jl_opt,CreateSeuratObject,7.349202401,24
subsample_it_3_size_75000,3,75000,jl_opt,NormalizeData,4.167432749,24
subsample_it_3_size_75000,3,75000,jl_opt,FindVariableFeatures,2.616243921,24
subsample_it_3_size_75000,3,75000,jl_opt,ScaleData,0.766662072,24
subsample_it_3_size_75000,3,75000,jl_opt,RunPCA,14.209330511,24
subsample_it_3_size_75000,3,75000,jl_opt,FindNeighbors,3.502754209,24
subsample_it_3_size_75000,3,75000,jl_opt,FindClusters,32.89040572,24
subsample_it_3_size_75000,3,75000,jl_opt,RunUMAP,144.935493265,24
subsample_it_3_size_75000,3,75000,jl_opt,FindAllMarkers,37.817095812,24
subsample_it_3_size_750000,3,750000,R,CreateSeuratObject,389.517405792,31
subsample_it_3_size_750000,3,750000,R,NormalizeData,129.342694425,31
subsample_it_3_size_750000,3,750000,R,FindVariableFeatures,428.388647697,31
subsample_it_3_size_750000,3,750000,R,ScaleData,137.585233655,31
subsample_it_3_size_750000,3,750000,R,RunPCA,867.97961143,31
subsample_it_3_size_750000,3,750000,R,FindNeighbors,319.902290046,31
subsample_it_3_size_750000,3,750000,R,FindClusters,1576.069756138,31
subsample_it_3_size_750000,3,750000,R,RunUMAP,1928.392278537,31
subsample_it_3_size_750000,3,750000,R,FindAllMarkers,115205.182276876,31
subsample_it_3_size_750000,3,750000,jl,CreateSeuratObject,60.382253359,30
subsample_it_3_size_750000,3,750000,jl,NormalizeData,42.817406697,30
subsample_it_3_size_750000,3,750000,jl,FindVariableFeatures,21.232931414,30
subsample_it_3_size_750000,3,750000,jl,ScaleData,4.750853753,30
subsample_it_3_size_750000,3,750000,jl,RunPCA,806.864300809,30
subsample_it_3_size_750000,3,750000,jl,FindNeighbors,66.935397431,30
subsample_it_3_size_750000,3,750000,jl,FindClusters,873.84418247,30
subsample_it_3_size_750000,3,750000,jl,RunUMAP,2478.91417506,30
subsample_it_3_size_750000,3,750000,jl,FindAllMarkers,1439.899539229,30
subsample_it_3_size_750000,3,750000,jl32,CreateSeuratObject,56.517321715,36
subsample_it_3_size_750000,3,750000,jl32,NormalizeData,35.289711134,36
subsample_it_3_size_750000,3,750000,jl32,FindVariableFeatures,17.506137318,36
subsample_it_3_size_750000,3,750000,jl32,ScaleData,4.652912092,36
subsample_it_3_size_750000,3,750000,jl32,RunPCA,363.754531909,36
subsample_it_3_size_750000,3,750000,jl32,FindNeighbors,40.747596001,36
subsample_it_3_size_750000,3,750000,jl32,FindClusters,751.770376074,36
subsample_it_3_size_750000,3,750000,jl32,RunUMAP,2253.37102467,36
subsample_it_3_size_750000,3,750000,jl32,FindAllMarkers,1487.338742912,36
subsample_it_3_size_750000,3,750000,jl32_opt,CreateSeuratObject,60.367258974,32
subsample_it_3_size_750000,3,750000,jl32_opt,NormalizeData,36.952342204,32
subsample_it_3_size_750000,3,750000,jl32_opt,FindVariableFeatures,19.508515687,32
subsample_it_3_size_750000,3,750000,jl32_opt,ScaleData,4.329360836,32
subsample_it_3_size_750000,3,750000,jl32_opt,RunPCA,131.105547856,32
subsample_it_3_size_750000,3,750000,jl32_opt,FindNeighbors,46.766046421,32
subsample_it_3_size_750000,3,750000,jl32_opt,FindClusters,707.200861191,32
subsample_it_3_size_750000,3,750000,jl32_opt,RunUMAP,1662.347466315,32
subsample_it_3_size_750000,3,750000,jl32_opt,FindAllMarkers,308.216556335,32
subsample_it_3_size_750000,3,750000,jl_opt,CreateSeuratObject,54.936887631,33
subsample_it_3_size_750000,3,750000,jl_opt,NormalizeData,40.592063662,33
subsample_it_3_size_750000,3,750000,jl_opt,FindVariableFeatures,17.822716411,33
subsample_it_3_size_750000,3,750000,jl_opt,ScaleData,4.742239848,33
subsample_it_3_size_750000,3,750000,jl_opt,RunPCA,133.10554353,33
subsample_it_3_size_750000,3,750000,jl_opt,FindNeighbors,55.707163722,33
subsample_it_3_size_750000,3,750000,jl_opt,FindClusters,770.139265481,33
subsample_it_3_size_750000,3,750000,jl_opt,RunUMAP,1726.423399962,33
subsample_it_3_size_750000,3,750000,jl_opt,FindAllMarkers,388.465555856,33
subsample_it_4_size_100000,4,100000,R,CreateSeuratObject,37.791548973,25
subsample_it_4_size_100000,4,100000,R,NormalizeData,14.857034542,25
subsample_it_4_size_100000,4,100000,R,FindVariableFeatures,41.028276039,25
subsample_it_4_size_100000,4,100000,R,ScaleData,11.401325396,25
subsample_it_4_size_100000,4,100000,R,RunPCA,135.735731125,25
subsample_it_4_size_100000,4,100000,R,FindNeighbors,33.081756476,25
subsample_it_4_size_100000,4,100000,R,FindClusters,58.928102709,25
subsample_it_4_size_100000,4,100000,R,RunUMAP,217.345442322,25
subsample_it_4_size_100000,4,100000,R,FindAllMarkers,12698.13001747,25
subsample_it_4_size_100000,4,100000,jl,CreateSeuratObject,6.942115183,25
subsample_it_4_size_100000,4,100000,jl,NormalizeData,4.846145545,25
subsample_it_4_size_100000,4,100000,jl,FindVariableFeatures,3.007273644,25
subsample_it_4_size_100000,4,100000,jl,ScaleData,0.763224632,25
subsample_it_4_size_100000,4,100000,jl,RunPCA,117.936267779,25
subsample_it_4_size_100000,4,100000,jl,FindNeighbors,5.189803972,25
subsample_it_4_size_100000,4,100000,jl,FindClusters,48.27569899,25
subsample_it_4_size_100000,4,100000,jl,RunUMAP,287.301790923,25
subsample_it_4_size_100000,4,100000,jl,FindAllMarkers,134.34613084,25
subsample_it_4_size_100000,4,100000,jl32,CreateSeuratObject,7.863177668,25
subsample_it_4_size_100000,4,100000,jl32,NormalizeData,4.972402486,25
subsample_it_4_size_100000,4,100000,jl32,FindVariableFeatures,6.232827988,25
subsample_it_4_size_100000,4,100000,jl32,ScaleData,1.376943637,25
subsample_it_4_size_100000,4,100000,jl32,RunPCA,62.343572239,25
subsample_it_4_size_100000,4,100000,jl32,FindNeighbors,4.504513143,25
subsample_it_4_size_100000,4,100000,jl32,FindClusters,43.555498136,25
subsample_it_4_size_100000,4,100000,jl32,RunUMAP,267.031429693,25
subsample_it_4_size_100000,4,100000,jl32,FindAllMarkers,140.294246416,25
subsample_it_4_size_100000,4,100000,py,CreateSeuratObject,6.839287568,20
subsample_it_4_size_100000,4,100000,py,NormalizeData,4.964640793,20
subsample_it_4_size_100000,4,100000,py,FindVariableFeatures,19.594672121,20
subsample_it_4_size_100000,4,100000,py,ScaleData,2.47802926,20
subsample_it_4_size_100000,4,100000,py,RunPCA,38.903256156,20
subsample_it_4_size_100000,4,100000,py,FindNeighbors,15.217950329,20
subsample_it_4_size_100000,4,100000,py,FindClusters,38.806341504,20
subsample_it_4_size_100000,4,100000,py,RunUMAP,319.487717656,20
subsample_it_4_size_100000,4,100000,py,FindAllMarkers,2178.548504228,20
subsample_it_4_size_100000,4,100000,jl32_opt,CreateSeuratObject,8.76712889,24
subsample_it_4_size_100000,4,100000,jl32_opt,NormalizeData,4.615105931,24
subsample_it_4_size_100000,4,100000,jl32_opt,FindVariableFeatures,3.228301479,24
subsample_it_4_size_100000,4,100000,jl32_opt,ScaleData,0.783783652,24
subsample_it_4_size_100000,4,100000,jl32_opt,RunPCA,15.638886887,24
subsample_it_4_size_100000,4,100000,jl32_opt,FindNeighbors,4.281510981,24
subsample_it_4_size_100000,4,100000,jl32_opt,FindClusters,46.278282877,24
subsample_it_4_size_100000,4,100000,jl32_opt,RunUMAP,175.483861297,24
subsample_it_4_size_100000,4,100000,jl32_opt,FindAllMarkers,47.278330033,24
subsample_it_4_size_100000,4,100000,jl_opt,CreateSeuratObject,8.300793932,25
subsample_it_4_size_100000,4,100000,jl_opt,NormalizeData,5.49019622,25
subsample_it_4_size_100000,4,100000,jl_opt,FindVariableFeatures,3.265446337,25
subsample_it_4_size_100000,4,100000,jl_opt,ScaleData,0.953756638,25
subsample_it_4_size_100000,4,100000,jl_opt,RunPCA,17.566678028,25
subsample_it_4_size_100000,4,100000,jl_opt,FindNeighbors,4.512390983,25
subsample_it_4_size_100000,4,100000,jl_opt,FindClusters,58.418946624,25
subsample_it_4_size_100000,4,100000,jl_opt,RunUMAP,188.11454907,25
subsample_it_4_size_100000,4,100000,jl_opt,FindAllMarkers,47.811567306,25
subsample_it_4_size_12000,4,12000,R,CreateSeuratObject,3.744976447,18
subsample_it_4_size_12000,4,12000,R,NormalizeData,1.437166009,18
subsample_it_4_size_12000,4,12000,R,FindVariableFeatures,4.677188588,18
subsample_it_4_size_12000,4,12000,R,ScaleData,1.100619386,18
subsample_it_4_size_12000,4,12000,R,RunPCA,10.536433549,18
subsample_it_4_size_12000,4,12000,R,FindNeighbors,2.948136519,18
subsample_it_4_size_12000,4,12000,R,FindClusters,1.877414631,18
subsample_it_4_size_12000,4,12000,R,RunUMAP,22.258111345,18
subsample_it_4_size_12000,4,12000,R,FindAllMarkers,333.331431681,18
subsample_it_4_size_12000,4,12000,jl,CreateSeuratObject,0.719172934,17
subsample_it_4_size_12000,4,12000,jl,NormalizeData,0.442889318,17
subsample_it_4_size_12000,4,12000,jl,FindVariableFeatures,0.504653175,17
subsample_it_4_size_12000,4,12000,jl,ScaleData,0.062411702,17
subsample_it_4_size_12000,4,12000,jl,RunPCA,8.734667022,17
subsample_it_4_size_12000,4,12000,jl,FindNeighbors,0.415694463,17
subsample_it_4_size_12000,4,12000,jl,FindClusters,1.645624216,17
subsample_it_4_size_12000,4,12000,jl,RunUMAP,32.53184863,17
subsample_it_4_size_12000,4,12000,jl,FindAllMarkers,13.598802349,17
subsample_it_4_size_12000,4,12000,jl32,CreateSeuratObject,0.871672843,18
subsample_it_4_size_12000,4,12000,jl32,NormalizeData,0.512177801,18
subsample_it_4_size_12000,4,12000,jl32,FindVariableFeatures,0.537506976,18
subsample_it_4_size_12000,4,12000,jl32,ScaleData,0.080461015,18
subsample_it_4_size_12000,4,12000,jl32,RunPCA,3.374268228,18
subsample_it_4_size_12000,4,12000,jl32,FindNeighbors,0.369051098,18
subsample_it_4_size_12000,4,12000,jl32,FindClusters,1.667220911,18
subsample_it_4_size_12000,4,12000,jl32,RunUMAP,29.720764465,18
subsample_it_4_size_12000,4,12000,jl32,FindAllMarkers,14.167337385,18
subsample_it_4_size_12000,4,12000,py,CreateSeuratObject,0.851818296,14
subsample_it_4_size_12000,4,12000,py,NormalizeData,0.589660371,14
subsample_it_4_size_12000,4,12000,py,FindVariableFeatures,2.413847595,14
subsample_it_4_size_12000,4,12000,py,ScaleData,0.25956847,14
subsample_it_4_size_12000,4,12000,py,RunPCA,3.125260879,14
subsample_it_4_size_12000,4,12000,py,FindNeighbors,2.520212273,14
subsample_it_4_size_12000,4,12000,py,FindClusters,1.163358768,14
subsample_it_4_size_12000,4,12000,py,RunUMAP,32.797511905,14
subsample_it_4_size_12000,4,12000,py,FindAllMarkers,181.979455658,14
subsample_it_4_size_12000,4,12000,jl32_opt,CreateSeuratObject,1.403373566,18
subsample_it_4_size_12000,4,12000,jl32_opt,NormalizeData,0.542441725,18
subsample_it_4_size_12000,4,12000,jl32_opt,FindVariableFeatures,0.568847004,18
subsample_it_4_size_12000,4,12000,jl32_opt,ScaleData,0.049438414,18
subsample_it_4_size_12000,4,12000,jl32_opt,RunPCA,1.279817957,18
subsample_it_4_size_12000,4,12000,jl32_opt,FindNeighbors,0.366731541,18
subsample_it_4_size_12000,4,12000,jl32_opt,FindClusters,1.50877428,18
subsample_it_4_size_12000,4,12000,jl32_opt,RunUMAP,19.932986054,18
subsample_it_4_size_12000,4,12000,jl32_opt,FindAllMarkers,3.633075366,18
subsample_it_4_size_12000,4,12000,jl_opt,CreateSeuratObject,0.939247335,17
subsample_it_4_size_12000,4,12000,jl_opt,NormalizeData,0.628903873,17
subsample_it_4_size_12000,4,12000,jl_opt,FindVariableFeatures,1.255148678,17
subsample_it_4_size_12000,4,12000,jl_opt,ScaleData,0.070506591,17
subsample_it_4_size_12000,4,12000,jl_opt,RunPCA,1.740735267,17
subsample_it_4_size_12000,4,12000,jl_opt,FindNeighbors,0.412351925,17
subsample_it_4_size_12000,4,12000,jl_opt,FindClusters,1.52431421,17
subsample_it_4_size_12000,4,12000,jl_opt,RunUMAP,21.240730417,17
subsample_it_4_size_12000,4,12000,jl_opt,FindAllMarkers,1.774666579,17
subsample_it_4_size_125000,4,125000,R,CreateSeuratObject,41.633615065,26
subsample_it_4_size_125000,4,125000,R,NormalizeData,17.926777615,26
subsample_it_4_size_125000,4,125000,R,FindVariableFeatures,49.096188377,26
subsample_it_4_size_125000,4,125000,R,ScaleData,14.489827822,26
subsample_it_4_size_125000,4,125000,R,RunPCA,146.529030966,26
subsample_it_4_size_125000,4,125000,R,FindNeighbors,41.578529893,26
subsample_it_4_size_125000,4,125000,R,FindClusters,91.322693726,26
subsample_it_4_size_125000,4,125000,R,RunUMAP,258.956670306,26
subsample_it_4_size_125000,4,125000,R,FindAllMarkers,16355.063756821,26
subsample_it_4_size_125000,4,125000,jl,CreateSeuratObject,8.945903076,26
